GENDER,AGE,NETMONTHLYINCOME,Credit_Score,num_times_delinquent
F,42,25000.0,680,0
M,38,20000.0,670,0
M,32,15000.0,648,0
M,29,15000.0,658,1
M,59,15000.0,694,0
M,26,30000.0,674,0
M,55,20000.0,695,0
M,41,30000.0,727,0
M,46,27500.0,729,0
M,22,21000.0,680,0
M,29,15000.0,655,14
M,31,19000.0,696,0
M,37,33000.0,654,1
M,23,30000.0,654,0
M,36,20000.0,660,1
M,29,25000.0,659,0
M,29,12000.0,681,0
M,32,25000.0,648,3
M,55,57000.0,686,0
M,27,23000.0,702,0
M,40,15000.0,697,0
M,55,15000.0,688,4
M,36,35000.0,676,0
M,49,35000.0,668,3
M,34,20000.0,676,0
M,22,13000.0,670,0
M,34,25000.0,762,0
M,21,30000.0,691,0
M,22,18000.0,669,0
M,27,23000.0,616,0
M,26,17500.0,670,5
M,33,13000.0,668,1
M,51,25000.0,689,0
M,22,15000.0,666,0
M,32,20000.0,674,0
M,36,22000.0,677,6
M,25,16000.0,673,0
M,33,15000.0,710,12
M,26,30000.0,665,10
M,29,33000.0,678,9
M,26,25000.0,686,1
M,32,35000.0,680,0
F,48,12000.0,708,0
M,32,30000.0,673,6
M,27,25000.0,682,0
M,26,12000.0,687,0
F,54,10000.0,673,0
M,43,26500.0,698,0
M,50,28000.0,662,0
M,25,25274.0,677,0
M,49,50000.0,695,0
M,23,12000.0,634,2
M,54,18000.0,685,0
M,24,20000.0,671,0
F,33,18000.0,680,0
M,34,40000.0,707,0
M,41,60000.0,679,0
F,32,14000.0,673,0
M,29,17000.0,690,4
M,22,13200.0,673,0
M,34,24000.0,677,0
M,44,30000.0,685,0
F,33,25000.0,653,2
M,37,22000.0,683,0
M,30,16000.0,703,0
F,36,27000.0,684,0
M,34,15000.0,671,0
M,58,11500.0,665,0
M,34,17000.0,627,0
M,27,28000.0,684,4
F,29,22000.0,672,0
M,29,20000.0,684,0
M,30,40000.0,691,0
M,27,21600.0,682,0
M,33,38000.0,667,0
F,34,12000.0,680,0
M,31,38000.0,665,0
M,34,27000.0,722,2
M,31,35000.0,699,9
M,23,18000.0,670,0
M,43,15600.0,744,0
M,22,35000.0,646,4
M,27,23580.0,643,0
M,25,24000.0,684,0
M,28,20000.0,677,12
M,27,18000.0,694,0
M,27,19500.0,707,0
M,33,40000.0,697,0
M,32,16500.0,693,0
M,26,45000.0,667,0
F,41,23000.0,679,0
M,58,24000.0,689,0
M,34,23000.0,625,3
M,33,35000.0,663,2
M,45,25000.0,642,8
M,39,39000.0,678,0
M,27,10000.0,662,0
M,31,53000.0,672,0
M,30,23000.0,690,0
M,30,19000.0,701,0
M,28,34000.0,671,0
M,34,70000.0,621,0
M,23,36000.0,665,0
M,25,25000.0,662,0
M,25,18000.0,668,0
M,41,18500.0,681,2
M,32,25000.0,713,0
M,42,25000.0,709,0
M,31,20500.0,675,1
M,35,32000.0,705,0
F,31,18000.0,696,0
M,21,10000.0,687,0
F,43,25000.0,660,2
M,24,18000.0,686,0
M,24,30000.0,662,2
M,42,30000.0,666,13
M,30,32000.0,693,0
M,25,20000.0,681,0
M,25,15000.0,682,0
M,42,60000.0,684,0
M,34,29000.0,700,0
M,30,32000.0,694,0
M,37,28000.0,675,0
M,36,60000.0,695,0
F,26,30000.0,674,0
M,26,30000.0,662,0
M,37,23000.0,689,1
M,29,45000.0,669,2
M,42,35000.0,683,0
M,27,17000.0,675,0
M,40,20000.0,673,11
M,42,25000.0,691,14
M,45,45000.0,672,8
M,27,21000.0,664,0
M,29,25000.0,678,4
M,37,15000.0,657,14
M,50,30000.0,650,0
M,51,25000.0,705,1
M,34,22000.0,691,0
M,32,18000.0,690,1
M,34,20000.0,664,0
M,29,45000.0,683,13
M,37,12.0,665,6
M,25,14000.0,686,0
M,32,20000.0,699,0
M,22,20000.0,616,0
M,21,30000.0,698,0
M,27,16000.0,643,0
M,41,40000.0,718,0
M,31,45000.0,715,0
M,35,65000.0,693,0
M,44,25000.0,696,0
M,24,24000.0,668,5
M,39,14500.0,709,0
M,29,24000.0,644,0
M,30,15000.0,702,2
M,23,9000.0,665,0
M,40,15000.0,687,10
M,46,15000.0,704,20
M,29,14000.0,682,0
M,60,15000.0,700,0
M,46,25000.0,678,0
M,22,19000.0,690,0
M,30,20000.0,691,13
M,21,12000.0,673,0
M,31,15000.0,683,11
M,56,20000.0,647,0
M,35,26000.0,693,0
F,22,14000.0,661,2
M,25,19000.0,621,0
M,44,20000.0,695,0
M,41,25000.0,693,4
F,47,18000.0,674,2
M,23,22100.0,687,0
M,54,15000.0,673,0
M,36,12868.0,718,0
M,25,20000.0,678,0
M,38,10000.0,692,5
M,31,8000.0,692,0
M,33,20000.0,701,0
M,24,38000.0,675,0
M,25,40000.0,665,0
F,37,20000.0,698,1
M,46,15000.0,679,0
M,25,30000.0,664,0
M,28,18000.0,661,0
M,22,20000.0,689,0
M,25,11300.0,682,0
M,33,28000.0,647,0
M,36,25000.0,713,0
M,46,24000.0,685,0
M,29,15000.0,661,3
M,44,29000.0,666,0
M,27,17000.0,685,7
M,28,30000.0,668,3
M,53,17500.0,650,1
M,32,25000.0,702,0
M,25,25000.0,674,5
M,45,15000.0,695,0
M,22,15000.0,690,0
M,35,32000.0,739,6
M,27,18000.0,732,0
M,37,30000.0,677,0
M,46,21000.0,701,4
M,31,15000.0,659,0
M,45,40000.0,728,1
F,31,35000.0,689,0
M,49,22000.0,678,8
M,35,30000.0,671,0
M,38,35000.0,690,1
M,45,34000.0,701,0
F,41,20000.0,693,0
M,26,25000.0,673,0
M,32,25000.0,630,12
M,48,45000.0,658,1
M,30,10000.0,663,0
F,41,12000.0,670,0
M,23,18000.0,672,2
M,35,25000.0,698,0
M,34,40000.0,707,0
F,32,18000.0,681,0
M,30,42000.0,685,0
M,23,25000.0,657,0
M,22,16700.0,663,0
M,21,40000.0,687,0
M,24,28500.0,690,0
M,36,35000.0,693,0
M,33,35000.0,665,1
M,35,20000.0,684,0
M,34,24000.0,667,0
M,21,23000.0,664,0
M,31,22000.0,676,0
M,25,55000.0,678,0
M,43,75000.0,671,0
M,46,30000.0,681,0
F,34,14000.0,686,0
M,33,8000.0,653,0
M,31,30000.0,654,1
M,34,18000.0,747,0
M,38,65000.0,684,0
M,31,700000.0,661,0
M,28,10000.0,664,1
M,27,30000.0,647,0
M,22,13000.0,668,2
M,39,25000.0,675,5
M,23,45000.0,653,5
M,38,15000.0,672,5
M,27,57000.0,670,0
M,28,25000.0,663,0
M,34,11000.0,671,0
M,27,18500.0,675,0
M,48,15000.0,736,2
M,40,20500.0,672,0
M,41,30000.0,716,1
M,35,31000.0,685,6
M,35,18000.0,701,9
M,48,35000.0,665,6
M,22,15000.0,687,0
M,27,30000.0,669,0
M,23,20000.0,659,0
M,29,17000.0,661,9
M,27,60000.0,644,4
M,58,25000.0,681,1
M,29,35000.0,675,0
M,26,32000.0,670,0
M,32,40000.0,677,2
M,48,55000.0,684,6
M,28,30000.0,653,0
M,27,20000.0,664,0
M,45,25000.0,697,3
F,30,14000.0,671,0
M,27,35000.0,658,11
F,39,15000.0,691,1
M,25,35000.0,651,0
M,23,45000.0,688,0
F,35,50000.0,668,3
M,44,13000.0,679,0
M,59,70000.0,692,0
M,30,22000.0,698,0
M,51,28000.0,682,0
M,49,20000.0,666,0
M,32,18000.0,706,0
M,40,25000.0,707,0
M,28,19000.0,678,0
F,31,30000.0,679,0
M,36,18500.0,661,3
M,31,20000.0,672,0
M,50,40000.0,687,0
M,37,13000.0,666,0
M,35,20000.0,670,1
M,52,35000.0,736,0
M,57,25000.0,699,0
M,32,40000.0,674,0
M,32,18000.0,705,0
M,26,40000.0,653,0
M,49,27000.0,675,1
M,23,15000.0,671,0
M,28,21000.0,673,3
M,32,22000.0,671,0
F,48,55000.0,679,0
F,34,35000.0,703,1
M,27,40000.0,683,12
F,22,18000.0,674,0
M,21,30000.0,673,0
M,26,35000.0,675,0
F,38,14000.0,672,8
M,47,100000.0,723,2
F,33,15000.0,665,0
F,44,30000.0,704,0
M,53,50000.0,699,3
M,38,25000.0,673,0
M,25,12000.0,665,0
M,33,21000.0,664,1
M,27,22000.0,683,3
M,39,19000.0,669,1
M,26,20000.0,689,0
M,41,23000.0,709,0
M,51,25000.0,701,0
M,43,25000.0,666,0
M,22,30000.0,668,0
M,21,15000.0,680,0
M,27,18000.0,681,5
M,28,18000.0,642,37
M,34,19500.0,700,0
M,30,49000.0,652,28
F,23,20000.0,664,0
M,51,20000.0,695,4
M,32,16000.0,683,0
M,22,12.0,676,2
M,46,20000.0,699,0
M,29,24000.0,691,0
M,29,33500.0,666,2
M,22,25000.0,678,0
M,22,20000.0,666,1
M,24,15000.0,687,0
M,22,15000.0,676,0
M,44,18000.0,667,0
M,25,30000.0,665,0
M,37,10000.0,708,1
F,33,12500.0,735,0
M,25,30000.0,661,0
M,22,20000.0,682,0
F,37,25000.0,677,0
F,33,25000.0,680,0
M,24,24900.0,656,1
M,26,10000.0,682,0
M,25,1000.0,677,0
M,27,13000.0,654,4
M,42,30000.0,681,0
M,33,28000.0,685,0
M,38,20000.0,697,0
M,22,45000.0,628,0
M,40,23000.0,652,3
F,38,18000.0,686,0
M,33,27000.0,705,0
M,27,13000.0,684,0
M,23,25000.0,646,0
M,24,38000.0,674,7
M,30,38000.0,700,0
M,26,18000.0,661,4
M,22,20000.0,681,0
M,32,21500.0,626,0
M,39,45000.0,683,18
M,41,33000.0,689,0
M,47,20000.0,681,1
M,41,20000.0,693,0
M,27,40000.0,674,7
M,22,25000.0,676,0
M,45,20000.0,697,0
M,48,15000.0,704,0
M,35,34000.0,679,0
M,37,28000.0,702,3
M,33,24000.0,691,0
M,21,27000.0,666,0
M,40,19000.0,672,0
M,21,14000.0,682,0
M,29,14000.0,673,0
M,38,17000.0,699,0
M,26,60000.0,684,0
F,53,32000.0,689,0
M,31,40000.0,642,2
F,44,12000.0,692,0
M,39,23000.0,700,0
M,38,20000.0,591,9
M,36,18000.0,658,0
M,21,18000.0,658,1
M,39,120000.0,670,0
M,32,22000.0,670,0
M,27,20000.0,677,4
M,26,15000.0,675,0
M,28,20000.0,712,0
M,46,50000.0,664,6
M,24,15000.0,653,5
M,46,14000.0,669,2
M,50,24000.0,676,6
M,32,58000.0,612,1
F,38,13000.0,674,0
M,26,18000.0,667,0
M,25,35000.0,674,2
M,29,13000.0,654,4
M,26,25000.0,666,5
M,32,20000.0,654,2
F,30,23500.0,657,3
M,52,50000.0,662,1
M,24,17650.0,695,0
M,33,20500.0,681,9
M,50,18000.0,688,5
M,42,50000.0,716,0
M,28,40000.0,701,0
M,23,40000.0,656,0
M,40,30000.0,687,0
M,53,27050.0,680,0
M,26,30000.0,676,0
M,49,31000.0,665,2
F,40,34000.0,678,3
M,34,48000.0,657,1
M,61,8.0,719,3
M,40,23000.0,681,0
M,40,32000.0,706,0
M,26,20000.0,678,0
M,30,35000.0,692,0
F,32,20000.0,675,0
F,43,10000.0,654,1
M,29,23000.0,689,13
M,32,30000.0,646,0
M,31,15000.0,694,0
M,25,40000.0,664,2
M,30,30000.0,686,0
M,27,200000.0,677,0
M,38,30000.0,675,0
M,39,30000.0,697,0
F,45,34500.0,676,0
M,39,25000.0,682,0
F,28,48000.0,633,16
M,57,15000.0,683,0
M,26,16000.0,659,0
M,28,14000.0,694,0
M,32,14000.0,690,9
M,33,15000.0,704,0
M,49,28000.0,695,0
M,41,20000.0,662,2
M,34,30000.0,678,0
M,49,25000.0,649,1
M,46,58000.0,681,0
M,26,17000.0,681,3
M,23,15000.0,689,0
M,23,9000.0,715,0
M,26,16000.0,667,2
F,28,12000.0,696,0
M,41,15000.0,688,8
M,31,20000.0,653,2
M,24,18000.0,693,6
M,43,30000.0,670,2
F,33,15000.0,710,0
M,26,20000.0,665,0
M,36,70000.0,706,0
M,26,14000.0,683,0
M,25,14000.0,662,0
M,29,21000.0,687,0
M,44,12500.0,683,0
F,51,25000.0,689,0
M,22,10000.0,686,0
M,31,36700.0,690,0
M,54,28500.0,662,3
M,30,18000.0,674,0
M,24,27000.0,686,0
M,30,20500.0,657,1
M,37,50000.0,680,7
M,29,26000.0,699,1
M,23,25000.0,675,0
F,41,30000.0,740,10
F,41,25000.0,683,4
M,29,25000.0,680,1
M,24,11000.0,672,0
F,38,25000.0,683,3
M,22,18000.0,687,0
M,46,13000.0,672,0
M,25,23500.0,681,0
M,47,24000.0,724,0
M,26,20000.0,678,0
F,24,35000.0,657,0
M,30,25000.0,712,0
M,36,22000.0,684,0
M,26,18400.0,664,1
M,24,12000.0,694,0
M,38,40000.0,687,0
M,31,30000.0,694,0
M,30,30000.0,638,0
M,55,25000.0,702,0
M,46,25000.0,684,0
M,22,30000.0,674,0
F,25,22000.0,673,0
M,34,20000.0,676,0
M,23,23500.0,673,0
M,42,45000.0,688,0
M,23,22000.0,655,0
M,42,14000.0,703,0
M,32,16000.0,681,0
M,26,18000.0,682,1
M,27,11000.0,679,0
M,33,17000.0,643,4
M,21,30000.0,676,0
M,58,34000.0,673,0
M,43,38000.0,672,0
M,38,35000.0,679,5
F,26,11500.0,679,0
M,29,16000.0,673,0
M,31,55000.0,665,0
M,37,16700.0,676,0
M,34,25000.0,642,1
M,24,33200.0,713,0
M,27,15800.0,672,0
M,31,23000.0,691,0
M,26,30000.0,675,7
M,25,30800.0,655,0
M,36,20000.0,687,0
M,35,33500.0,658,0
M,31,32700.0,619,0
M,30,35000.0,664,14
M,27,8000.0,689,0
M,36,40000.0,692,0
M,38,13500.0,675,0
M,29,11000.0,685,0
M,32,25000.0,690,0
M,28,15000.0,692,0
F,30,14000.0,673,0
M,56,93650.0,708,0
M,35,25000.0,679,0
M,44,23782.0,677,0
M,49,20000.0,696,0
M,24,34000.0,663,0
M,22,21000.0,663,6
M,26,40000.0,689,0
M,22,45000.0,677,0
M,40,20400.0,667,0
M,26,28000.0,664,6
M,23,15000.0,683,0
M,37,30000.0,679,0
M,33,25000.0,687,5
M,25,14500.0,682,0
M,22,30000.0,624,0
M,30,30000.0,664,1
M,27,48000.0,692,0
M,34,28000.0,662,0
M,38,18228.0,689,0
M,25,15600.0,658,3
M,38,50000.0,675,0
M,28,33000.0,709,0
M,39,16000.0,678,1
M,42,19500.0,689,0
M,30,30000.0,669,0
M,29,21000.0,687,0
M,35,34000.0,644,1
M,43,28000.0,680,1
M,46,16000.0,715,0
M,22,20000.0,675,0
M,35,25000.0,683,5
M,21,17000.0,672,0
M,51,30000.0,669,0
M,42,17000.0,658,0
M,33,28000.0,692,0
M,28,30000.0,654,0
M,29,35000.0,667,0
M,29,30000.0,679,0
F,38,30000.0,681,18
M,26,25000.0,670,1
F,33,15000.0,653,15
M,44,31000.0,669,9
M,28,26500.0,653,0
M,28,18000.0,706,0
M,22,15000.0,675,6
M,48,60000.0,667,3
M,25,25000.0,682,0
M,52,30000.0,678,1
M,36,40000.0,645,8
M,46,34000.0,703,0
M,58,30000.0,684,0
F,41,16000.0,724,0
M,22,16000.0,654,0
M,38,16000.0,704,2
M,31,35000.0,688,0
F,38,37000.0,688,0
M,33,51000.0,695,0
F,25,22000.0,685,0
M,38,18000.0,679,0
M,25,30000.0,675,11
M,34,14000.0,677,0
M,34,26100.0,655,8
F,44,18000.0,704,0
M,31,18000.0,699,0
M,36,30000.0,691,0
M,43,50000.0,690,0
M,29,45000.0,668,5
M,33,15000.0,668,1
M,33,25000.0,671,0
F,49,21000.0,676,4
M,21,24000.0,690,0
F,37,12500.0,689,0
M,27,25000.0,691,0
M,24,28000.0,664,0
M,33,20050.0,662,7
M,27,60000.0,662,0
M,23,10000.0,660,1
M,36,35000.0,692,0
M,26,20000.0,670,0
M,28,25023.0,672,0
M,36,37000.0,679,0
M,23,17500.0,666,1
M,27,18000.0,687,1
M,36,25000.0,677,0
M,36,24500.0,718,0
F,40,30000.0,627,24
M,36,25000.0,727,10
M,34,22000.0,657,0
M,23,45000.0,671,0
M,40,22000.0,693,0
M,56,45000.0,677,14
M,27,20000.0,689,0
M,38,40000.0,667,23
M,38,50000.0,679,0
F,30,15800.0,662,3
M,47,25000.0,667,6
M,40,15000.0,661,1
M,47,63000.0,692,0
M,35,40000.0,670,1
M,33,70000.0,682,0
M,28,15400.0,688,0
M,33,20000.0,716,0
M,53,40000.0,664,8
M,25,35500.0,652,6
M,22,25000.0,610,2
M,25,18000.0,685,0
M,24,18000.0,677,0
M,35,25000.0,645,0
M,40,11500.0,680,0
M,28,25000.0,667,0
M,37,22000.0,678,0
M,35,16000.0,664,0
M,33,46000.0,713,0
M,34,30000.0,694,3
F,39,31000.0,669,7
M,38,18000.0,678,0
M,43,15000.0,687,0
M,26,19000.0,690,0
M,35,25000.0,693,3
M,26,15000.0,663,0
M,35,40000.0,673,0
M,39,13000.0,691,0
M,24,16000.0,674,0
M,46,40000.0,669,5
M,27,20000.0,657,0
F,45,13000.0,699,0
M,24,35000.0,684,0
M,38,23142.0,680,0
M,37,22000.0,721,0
M,34,40000.0,664,1
M,30,27000.0,691,0
M,43,15000.0,689,0
M,33,14000.0,699,0
F,31,30000.0,686,1
F,34,17000.0,708,0
M,36,22000.0,661,5
M,26,26500.0,697,0
M,39,30000.0,677,0
F,35,13200.0,683,0
M,41,24000.0,699,0
M,35,12.0,720,0
M,32,28000.0,666,0
M,29,27000.0,668,0
F,43,20000.0,673,0
M,51,25000.0,735,0
M,35,9000.0,681,0
M,42,18000.0,658,1
M,36,85000.0,662,0
M,28,32000.0,686,0
M,45,30000.0,696,0
M,35,10000.0,653,2
M,33,40000.0,682,3
M,52,30000.0,724,0
M,33,100000.0,700,0
F,45,3000.0,673,0
M,23,12000.0,676,0
M,36,28000.0,676,0
M,43,30000.0,626,0
M,29,90000.0,679,0
M,37,38000.0,671,5
M,54,25000.0,713,0
M,44,20000.0,660,2
M,42,11000.0,701,0
M,29,45000.0,660,3
M,38,26000.0,668,0
M,44,28500.0,690,9
M,31,25000.0,698,0
M,24,20000.0,685,0
M,41,10000.0,685,0
M,32,40000.0,683,2
F,43,30000.0,666,0
M,39,17845.0,685,1
M,54,23000.0,662,1
M,36,32000.0,700,20
M,23,12000.0,677,0
M,36,22500.0,692,0
F,34,12000.0,684,0
M,31,25000.0,673,0
M,43,19000.0,691,0
M,48,25000.0,674,0
M,28,30000.0,674,0
M,28,30000.0,645,1
M,37,28000.0,654,2
M,31,16000.0,668,0
M,42,35000.0,631,23
M,28,25500.0,676,1
M,25,25000.0,678,4
M,23,10000.0,680,15
M,42,35000.0,679,0
M,30,18000.0,679,8
M,29,27000.0,669,0
M,35,19000.0,684,4
M,29,35000.0,692,0
M,38,25000.0,666,4
M,26,14000.0,678,0
M,46,12000.0,740,0
M,23,25000.0,671,0
M,56,50000.0,715,2
M,32,45000.0,678,1
F,39,25000.0,665,0
M,32,33500.0,671,1
F,37,10000.0,674,0
M,22,25000.0,680,0
M,30,15000.0,671,0
M,46,25000.0,687,0
M,42,15000.0,677,0
M,22,15000.0,672,0
M,24,15000.0,669,0
M,30,23000.0,701,0
M,25,30000.0,664,0
M,36,18500.0,674,0
M,22,30000.0,669,0
M,23,15000.0,663,0
F,25,20000.0,681,0
F,46,27000.0,672,0
M,33,25000.0,640,1
F,29,13000.0,645,12
M,28,38000.0,656,0
M,57,21000.0,702,0
M,25,18500.0,677,2
M,47,50000.0,684,0
M,34,17000.0,687,0
M,32,25000.0,679,0
M,23,15000.0,690,0
M,33,29500.0,663,1
M,29,32000.0,687,0
M,51,25000.0,669,0
M,41,12000.0,696,0
M,27,12000.0,680,4
F,26,60000.0,686,0
F,45,35000.0,679,0
M,32,40000.0,680,0
M,30,17000.0,658,1
M,38,17000.0,665,0
M,47,23000.0,707,11
M,36,15000.0,673,0
M,32,50000.0,692,2
M,25,28000.0,681,6
M,23,10000.0,707,0
M,31,23500.0,678,0
M,25,18000.0,671,0
M,26,27550.0,653,4
M,42,15000.0,688,0
M,28,22000.0,691,0
M,24,23000.0,695,0
M,36,20000.0,681,0
M,53,16900.0,671,0
M,35,35000.0,671,0
M,43,26000.0,669,0
F,55,55000.0,665,7
M,52,13800.0,666,0
M,35,50000.0,718,0
M,42,12000.0,676,3
M,26,18000.0,692,0
M,30,10.0,675,0
M,57,50000.0,692,0
M,27,25000.0,697,0
M,33,13000.0,655,0
M,53,48000.0,726,0
M,30,24000.0,694,3
M,28,25000.0,689,0
M,26,12000.0,679,0
M,35,15000.0,680,0
M,53,25000.0,711,0
M,27,29000.0,673,1
M,25,18000.0,663,0
M,46,45000.0,714,1
F,23,18000.0,681,0
M,38,12000.0,712,0
M,24,23000.0,703,0
M,48,18000.0,683,0
M,36,28000.0,703,0
M,35,20000.0,683,0
M,40,80000.0,706,0
M,35,20000.0,679,0
M,41,30000.0,705,0
M,22,24000.0,674,0
M,26,20000.0,677,3
M,25,35000.0,677,0
M,26,18000.0,692,1
M,21,14800.0,650,0
M,52,48000.0,675,0
M,27,35000.0,662,0
M,33,25000.0,693,0
F,48,24000.0,738,0
M,25,35000.0,664,0
M,35,32000.0,676,0
F,25,8000.0,674,0
M,48,20000.0,686,0
M,23,29000.0,675,1
F,36,20000.0,676,0
M,34,22600.0,733,0
M,35,18000.0,662,7
M,41,30000.0,678,0
M,31,20000.0,684,0
M,32,21000.0,676,6
M,46,36000.0,697,4
M,44,35000.0,724,0
M,55,23000.0,659,5
M,24,50000.0,687,0
M,30,15000.0,670,0
M,53,47000.0,693,2
M,24,70000.0,681,0
M,23,25000.0,681,0
M,47,18000.0,675,0
F,44,20000.0,682,0
M,23,18000.0,651,0
M,41,19000.0,698,0
M,48,20000.0,697,0
M,29,30000.0,671,0
F,47,22000.0,669,10
M,30,28000.0,670,0
M,21,35000.0,642,0
M,50,25000.0,674,0
M,23,30000.0,657,0
M,21,16000.0,680,0
M,23,40000.0,668,12
M,29,18000.0,677,0
M,35,21000.0,669,18
M,24,16000.0,669,13
M,29,60000.0,668,0
M,31,12000.0,674,0
F,37,35000.0,677,0
M,32,84000.0,679,11
M,24,50000.0,687,3
M,22,65000.0,707,2
M,26,16500.0,680,0
M,42,40000.0,665,0
M,36,14990.0,638,1
F,32,20000.0,705,0
F,44,15000.0,662,0
M,24,13500.0,658,0
M,34,15000.0,694,0
F,29,20000.0,678,0
M,23,20000.0,694,0
F,45,28000.0,687,0
F,39,30000.0,654,2
M,50,26000.0,727,13
M,27,28000.0,651,5
M,29,30000.0,686,9
M,28,35000.0,698,0
M,29,30000.0,676,2
M,28,34000.0,666,2
M,32,20000.0,642,0
M,30,24000.0,682,15
M,45,30000.0,675,0
M,51,13000.0,687,0
M,33,29000.0,663,0
F,51,25000.0,683,0
M,39,12000.0,724,0
F,31,22000.0,715,0
M,21,40000.0,673,0
M,25,30000.0,668,0
M,31,40000.0,661,0
M,22,20000.0,667,8
M,51,40000.0,687,0
M,38,34000.0,635,0
M,43,35000.0,682,0
M,34,18500.0,657,0
F,30,25000.0,676,0
M,27,18000.0,671,7
M,36,18000.0,695,0
M,40,22000.0,650,0
M,30,35000.0,656,1
M,27,28000.0,666,0
M,29,14500.0,689,0
M,29,16000.0,701,1
F,27,25000.0,670,0
M,21,13000.0,674,0
M,30,15000.0,660,0
F,29,16000.0,683,0
F,30,20000.0,682,0
M,37,60000.0,658,10
M,30,12000.0,679,1
F,53,25000.0,686,0
M,22,22300.0,684,0
M,47,15000.0,672,0
M,30,18000.0,672,0
M,31,12000.0,689,0
F,31,15000.0,685,0
M,38,25000.0,680,0
M,26,25000.0,662,6
M,46,40000.0,668,0
M,44,22000.0,665,0
M,46,46000.0,689,0
M,32,15000.0,672,0
M,49,18500.0,657,0
M,31,50000.0,690,0
M,41,24000.0,724,0
F,42,18000.0,679,1
M,21,31500.0,674,0
M,39,14000.0,697,0
M,28,30000.0,683,0
F,48,17000.0,676,1
M,26,21500.0,659,8
F,28,15000.0,684,0
M,22,45000.0,686,0
M,43,20000.0,676,0
M,29,45000.0,643,2
M,28,25000.0,672,0
M,41,21000.0,682,1
M,46,18000.0,694,0
M,35,16500.0,699,0
M,33,35000.0,692,0
M,22,43000.0,683,1
M,28,24000.0,690,0
F,38,25000.0,674,0
M,31,20000.0,700,0
M,44,50000.0,676,10
M,28,25000.0,675,0
F,44,65000.0,694,0
M,31,15000.0,687,0
M,25,12500.0,689,0
M,29,15000.0,684,0
M,24,85600.0,664,5
M,34,30000.0,636,0
M,41,12000.0,716,0
M,44,14500.0,674,2
F,45,25000.0,687,0
M,30,36000.0,688,3
M,21,18000.0,675,0
M,36,35000.0,651,24
M,45,25000.0,700,3
M,32,30000.0,679,0
M,35,22980.0,680,0
M,25,48000.0,654,1
M,42,20000.0,687,2
M,56,34000.0,684,0
M,25,34790.0,668,0
F,30,45000.0,673,1
M,37,22000.0,689,0
M,38,39000.0,668,2
M,23,20000.0,677,0
M,34,40000.0,672,0
M,23,10.0,656,3
M,25,30000.0,670,1
M,34,14000.0,685,4
M,31,17000.0,678,23
M,40,24000.0,657,1
M,29,16000.0,648,0
M,30,35000.0,687,0
M,35,15000.0,744,0
M,26,12000.0,676,0
M,33,10000.0,682,1
M,38,24120.0,711,0
M,22,10500.0,681,0
M,46,35000.0,709,0
M,25,18000.0,686,0
M,42,18000.0,667,9
M,33,23000.0,677,0
M,22,14097.0,670,0
M,37,28000.0,688,0
M,32,16593.0,707,0
M,36,17000.0,688,0
M,34,25000.0,663,0
M,33,35000.0,685,0
M,27,15000.0,676,0
M,27,30000.0,645,0
M,31,35000.0,690,0
M,29,20000.0,672,3
M,30,20000.0,687,0
M,43,40000.0,689,2
M,21,12000.0,679,1
M,39,27000.0,707,0
M,32,23000.0,648,0
M,24,15400.0,691,0
M,55,30000.0,659,1
M,30,20000.0,680,0
F,36,20000.0,689,0
M,24,15000.0,684,0
F,36,28000.0,709,0
M,22,18000.0,661,1
M,51,45000.0,705,0
M,32,32790.0,688,0
M,30,41000.0,701,0
M,36,23000.0,680,0
M,36,10000.0,688,0
M,26,10000.0,659,15
M,31,20000.0,653,1
M,50,18000.0,697,0
F,33,15000.0,693,0
M,25,25000.0,680,0
M,33,23500.0,674,0
M,23,17500.0,628,0
M,29,13000.0,682,0
M,32,24000.0,733,3
M,37,30000.0,653,8
M,29,30000.0,684,0
M,25,45000.0,666,0
M,30,25000.0,688,0
M,30,25000.0,674,0
M,21,60000.0,675,0
M,25,15000.0,668,0
M,41,30000.0,700,0
F,23,42500.0,666,0
M,24,40000.0,689,0
M,35,19000.0,680,0
M,27,33500.0,684,0
M,32,21000.0,712,7
M,21,33000.0,670,0
M,34,50000.0,681,9
M,57,52000.0,673,0
M,40,40000.0,692,0
M,21,46000.0,658,1
M,38,15000.0,708,0
M,33,15500.0,688,0
M,32,35000.0,660,6
M,29,14000.0,643,4
M,43,35000.0,691,3
M,33,6000.0,726,0
M,44,45000.0,703,0
M,42,22000.0,708,0
F,32,18000.0,680,0
F,37,50000.0,682,0
M,43,18000.0,686,0
M,25,22000.0,658,2
M,29,32000.0,672,2
M,37,33000.0,690,0
M,31,28000.0,676,2
M,48,50000.0,717,0
M,28,100000.0,648,7
M,23,23000.0,675,0
M,37,15000.0,693,0
M,34,19500.0,686,1
M,31,24000.0,672,0
M,29,42000.0,676,0
M,25,12000.0,689,0
M,41,55000.0,706,0
M,23,19000.0,682,0
M,29,19000.0,684,0
M,28,18000.0,667,0
M,31,35000.0,661,32
M,25,17000.0,684,0
M,31,25000.0,705,1
M,32,42000.0,672,0
M,22,20000.0,668,2
F,41,12000.0,666,1
M,33,20000.0,722,0
M,51,35000.0,696,0
M,31,13000.0,680,0
F,40,20000.0,658,0
M,21,20000.0,675,0
M,27,25000.0,661,19
M,27,22000.0,676,3
M,32,18000.0,682,0
M,41,20000.0,690,0
M,29,19000.0,713,0
M,25,23000.0,674,0
